,Unnamed: 0,id,brand,category,name,size,rating,number_of_reviews,love,price,value_price,options,online_only,exclusive,limited_edition,limited_time_offer,discount,g,mL,dollarpermL,dollarperg
4074,6564,2189405,philosophy,Moisturizers,anti-wrinkle miracle worker night+ line-correcting overnight cream,2 oz/ 60 mL,4.0,5,791,68.0,68.0,no options,0,0,0,0,0.0,0.0,60.0,1.1333333333333333,0.0
4075,6565,1898535,philosophy,Moisturizers,Renewed Hope in a Jar Skin Tint,1 oz/ 30 mL,4.0,172,10200,39.0,39.0,no options,0,0,0,0,0.0,0.0,30.0,1.3,0.0
4076,6566,2062966,philosophy,Face Serums,Renewed Hope in A Jar Dew Facial Serum,1 oz/ 30 mL,4.5,23,2600,45.0,45.0,no options,0,0,0,0,0.0,0.0,30.0,1.5,0.0
4077,6568,2048460,philosophy,Lotions & Oils,Pure Grace Nude Rose Body Lotion,16 oz/ 480 mL,4.5,8,1200,40.0,40.0,no options,0,0,0,0,0.0,0.0,480.0,0.08333333333333333,0.0
4078,6569,2048437,philosophy,Lotions & Oils,Amazing Grace Ballet Rose Firming Body Emulsion,16 oz/ 480 mL,4.5,12,1200,40.0,40.0,no options,0,0,0,0,0.0,0.0,480.0,0.08333333333333333,0.0
4079,6570,659094,philosophy,Perfume,Falling In Love Fragrance,2 oz/ 60 mL,4.5,572,9300,50.0,50.0, - 2 oz/ 60 mL Eau de Toilette Spray  - 0.5 oz/ 15 mL Eau de Toilette Spray,0,0,0,0,0.0,0.0,60.0,0.8333333333333334,0.0
4082,6573,1170679,philosophy,Body Wash & Shower Gel,"Unconditional Love Shampoo, Bath & Shower Gel",16 oz/ 480 mL,4.5,184,4600,27.0,27.0,no options,0,0,0,0,0.0,0.0,480.0,0.05625,0.0
4083,6575,2215564,philosophy,Perfume,Amazing Grace Magnolia,2oz/60mL,4.0,72,1500,50.0,50.0, - 0.5oz/ 15mL Eau de Toilette Spray - 2oz/60mL Eau de Toilette Spray ,1,0,0,0,0.0,0.0,60.0,0.8333333333333334,0.0
4084,6578,1898501,philosophy,Face Serums,Time In A Bottle 100% In-Control,1.3 oz/ 40 mL,4.0,50,3300,76.0,76.0,no options,0,0,0,0,0.0,0.0,40.0,1.9,0.0
4085,6579,1170687,philosophy,Body Lotions & Body Oils,Unconditional Love Firming Body Emulsion,16 oz/ 480 mL,4.5,262,5000,40.0,40.0,no options,0,0,0,0,0.0,0.0,480.0,0.08333333333333333,0.0
4086,6580,1739309,philosophy,Body Wash & Shower Gel,"Purity Made Simple 3-in-1 Shower, Bath & Shave Gel",16 oz/ 480 mL,4.5,19,3700,28.0,28.0,no options,0,0,0,0,0.0,0.0,480.0,0.058333333333333334,0.0
4087,6582,2189371,philosophy,Face Primer,anti-wrinkle miracle worker primer+ line-correcting primer,0.9 oz/ 26 mL,4.5,54,1300,38.0,38.0,no options,0,0,0,0,0.0,0.0,26.0,1.4615384615384615,0.0
4088,6583,2053940,philosophy,Bath & Shower,"Pure Grace Nude Rose Shampoo, Bath, & Shower Gel",16 oz/ 480 mL,5.0,4,1100,27.0,27.0,no options,0,0,0,0,0.0,0.0,480.0,0.05625,0.0
4089,6584,2053957,philosophy,Bath & Shower,"Amazing Grace Ballet Rose Shampoo, Bath, & Shower Gel",16 oz/ 480 mL,4.5,6,1400,27.0,27.0,no options,0,0,0,0,0.0,0.0,480.0,0.05625,0.0
4090,6586,1447192,philosophy,Bath & Shower,"Living Grace Shampoo, Bath & Shower Gel ",16 oz/ 480 mL,4.5,25,2800,27.0,27.0,no options,0,0,0,0,0.0,0.0,480.0,0.05625,0.0
4092,6589,1291566,philosophy,Rollerballs & Travel Size,Pure Grace Fragrance Rollerball,0.33 oz/ 10 mL,3.5,7,0,21.0,21.0,no options,0,0,0,0,0.0,0.0,10.0,2.1,0.0
4094,6591,2039030,philosophy,Perfume,Pure Grace Nude Rose Eau de Toilette,2.0 oz/ 60 mL,4.0,35,2200,50.0,50.0, - 0.5 oz/ 15 mL Eau de Toilette Spray - 2.0 oz/ 60 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,60.0,0.8333333333333334,0.0
4095,6592,2028454,philosophy,Eye Creams & Treatments,Ultimate Miracle Worker Fix Eye Power-Treatment,0.5 oz/ 15 mL,3.5,21,2000,68.0,68.0,no options,0,0,0,0,0.0,0.0,15.0,4.533333333333333,0.0
4096,6593,2202182,philosophy,Facial Peels,Renewed Hope in a Jar Peeling Mousse Instant Glow Facial,2.5 oz/ 74 mL,4.0,146,1500,35.0,35.0,no options,0,0,0,0,0.0,0.0,74.0,0.47297297297297297,0.0
4098,6595,1566140,philosophy,Body Lotions & Body Oils,Loveswept Body Lotion,16 oz/ 480 mL,4.5,63,2700,40.0,40.0,no options,0,0,0,0,0.0,0.0,480.0,0.08333333333333333,0.0
4099,6596,1397462,philosophy,Lotions & Oils,Amazing Grace Satin-Finish Body Oil Mist,5.8 oz/ 174 mL,3.5,51,6000,30.0,30.0,no options,0,0,0,0,0.0,0.0,174.0,0.1724137931034483,0.0
4100,6597,1291558,philosophy,Rollerballs & Travel Size,Amazing Grace Fragrance Rollerball,0.33 oz/ 10 mL,2.5,7,0,21.0,21.0,no options,0,1,0,0,0.0,0.0,10.0,2.1,0.0
4101,6598,2198760,philosophy,Mists & Essences,Purity Made Simple Hydra-Essence with Coconut Water,6.7 oz/ 200 mL ,4.0,11,1300,22.0,22.0,no options,0,0,0,0,0.0,0.0,200.0,0.11,0.0
4102,6602,2028462,philosophy,Lip Balms & Treatments,Ultimate Miracle Worker Fix Lip Serum Stick,0.06 oz/ 1.8 g,3.5,23,2800,23.0,23.0,no options,0,0,0,0,0.0,1.8,0.0,0.0,12.777777777777777
4103,6603,1898493,philosophy,Highlighter,Renewed Hope in a Jar Glow Drops,0.5 oz/ 15 mL,4.5,6,1500,35.0,35.0,no options,0,0,0,0,0.0,0.0,15.0,2.3333333333333335,0.0
4104,6604,2320802,philosophy,Facial Peels,The Microdelivery Dream Peel 6% AHA/BHA Refining Gel,1.7 oz/ 50 mL,4.0,164,410,60.0,60.0,no options,1,0,0,0,0.0,0.0,50.0,1.2,0.0
4105,6606,2283356,philosophy,Face Serums,Ultimate Miracle Worker Fix Facial Serum Roller,1 oz/ 30 mL,3.5,221,194,76.0,76.0,no options,0,0,0,0,0.0,0.0,30.0,2.533333333333333,0.0
4106,6608,659169,philosophy,Body Wash & Shower Gel,"Falling In Love Shampoo, Bath & Shower Gel",16 oz/ 480 mL,4.5,213,5400,27.0,27.0,no options,0,0,0,0,0.0,0.0,480.0,0.05625,0.0
4107,6609,1447184,philosophy,Lotions & Oils,Living Grace Firming Body Emulsion,16 oz/ 480 mL,4.5,12,2300,40.0,40.0,no options,0,0,0,0,0.0,0.0,480.0,0.08333333333333333,0.0
4108,6610,1446434,philosophy,Perfume,Living Grace,2 oz/ 60 mL,4.0,103,2100,50.0,50.0, - Out of stock: 2 oz/ 60 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,60.0,0.8333333333333334,0.0
4109,6611,2073260,philosophy,Body Wash & Shower Gel,"Pure Grace Endless Summer Shampoo, Bath, & Shower Gel",16 oz/ 480 mL,0.0,0,526,27.0,27.0,no options,1,0,0,0,0.0,0.0,480.0,0.05625,0.0
4110,6612,2175974,PHLUR,Perfume,Ameline Eau de Parfum,1.7oz/ 50 mL,4.5,21,1200,96.0,96.0, - 1.7oz/ 50 mL Eau de Parfum Spray  - 0.33 oz/ 10 mL Eau de Parfum Travel Spray,0,0,0,0,0.0,0.0,50.0,1.92,0.0
4111,6613,2113496,PHLUR,Perfume,Hanami Eau de Parfum,1.7oz/ 50 mL,4.5,54,2500,96.0,96.0, - 1.7oz/ 50 mL Eau de Parfum Spray  - 0.33 oz/ 10 mL Eau de Parfum Travel Spray,0,0,0,0,0.0,0.0,50.0,1.92,0.0
4112,6614,2235505,PHLUR,Rollerballs & Travel Size,Ameline Eau de Parfum Travel Spray,0.33 oz/ 10 mL,4.5,15,1300,28.0,28.0, - 0.33 oz/ 10 mL Eau de Parfum Travel Spray ,0,0,0,0,0.0,0.0,10.0,2.8,0.0
4113,6615,2235489,PHLUR,Rollerballs & Travel Size,Hanami Eau de Parfum Travel Spray,0.33 oz/ 10 mL,4.5,15,1700,28.0,28.0, - 0.33 oz/ 10 mL Eau de Parfum Travel Spray ,0,0,0,0,0.0,0.0,10.0,2.8,0.0
4114,6616,2113447,PHLUR,Perfume,Sandara Eau de Parfum,1.7oz/ 50 mL,4.0,27,764,96.0,96.0, - 1.7oz/ 50 mL Eau de Parfum Spray  - 0.33 oz/ 10 mL Eau de Parfum Travel Spray,0,0,0,0,0.0,0.0,50.0,1.92,0.0
4115,6618,2113504,PHLUR,Perfume,Greylocke Eau de Parfum,1.7oz/ 50 mL,4.5,11,689,96.0,96.0,no options,0,0,0,0,0.0,0.0,50.0,1.92,0.0
4116,6622,2235497,PHLUR,Rollerballs & Travel Size,Sandara Eau de Parfum Travel Spray,0.33 oz/ 10 mL,5.0,9,739,28.0,28.0, - 0.33 oz/ 10 mL Eau de Parfum Travel Spray ,0,0,0,0,0.0,0.0,10.0,2.8,0.0
4117,6623,2113462,PHLUR,Cologne,Olmsted & Vaux Eau de Parfum,1.7oz/ 50 mL,4.5,13,771,96.0,96.0,no options,0,0,0,0,0.0,0.0,50.0,1.92,0.0
4118,6624,2113470,PHLUR,Perfume,Moab Eau de Parfum,1.7oz/ 50 mL,4.5,18,1100,96.0,96.0,no options,0,0,0,0,0.0,0.0,50.0,1.92,0.0
4119,6625,2113488,PHLUR,Perfume,Hepcat Eau de Parfum,1.7oz/ 50 mL,4.5,8,677,96.0,96.0,no options,0,0,0,0,0.0,0.0,50.0,1.92,0.0
4120,6626,2113454,PHLUR,Perfume,Siano Eau de Parfum,1.7oz/ 50 mL,4.5,14,793,96.0,96.0,no options,0,0,0,0,0.0,0.0,50.0,1.92,0.0
4121,6627,796524,Pink Sugar,Perfume,Pink Sugar,1 oz/ 30 mL,4.5,3000,47300,30.0,30.0, - 1 oz/ 30 mL Eau de Toilette Spray  - 1.7 oz/ 50 mL Eau de Toilette Spray - 3.4 oz/ 100 mL Eau de Toilette Spray - Out of stock: 0.34 oz/ 10 mL Eau de Toilette Roll-On,0,1,0,0,0.0,0.0,30.0,1.0,0.0
4122,6628,895367,Pink Sugar,Lotions & Oils,Pink Sugar Creamy Body Lotion,8.45 oz/ 250 mL,4.0,16,2700,25.0,25.0,no options,0,0,0,0,0.0,0.0,250.0,0.1,0.0
4123,6629,698100,Pink Sugar,Bath & Shower,Pink Sugar Shower Gel,8.5 oz/ 250 mL,3.5,3,644,20.0,20.0,no options,0,0,0,0,0.0,0.0,250.0,0.08,0.0
4124,6630,1411297,Pink Sugar,Rollerballs & Travel Size,Pink Sugar Rollerball,0.34 oz/ 10 mL,3.5,28,0,20.0,20.0,no options,0,0,0,0,0.0,0.0,10.0,2.0,0.0
4125,6631,1918051,PINROSE,Perfume,Secret Genius ,1.7 oz/ 50 mL,4.0,151,8600,77.0,77.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 0.27oz/8mL Eau de Parfum Travel Spray,0,1,0,0,0.0,0.0,50.0,1.54,0.0
4126,6632,2038644,PINROSE,Rollerballs & Travel Size,Secret Genius Travel Spray,0.27oz/8mL,4.5,53,3600,27.0,27.0,no options,0,1,0,0,0.0,0.0,8.0,3.375,0.0
4127,6633,1918028,PINROSE,Perfume,Pillowtalk Poet ,1.7 oz/ 50 mL,4.0,77,3300,77.0,77.0,no options,0,1,0,0,0.0,0.0,50.0,1.54,0.0
4128,6634,1949528,PINROSE,Perfume,Sun Saint,1.7 oz/ 50 mL,4.0,71,3700,77.0,77.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 0.27oz/8mL  Eau de Parfum Travel Spray,0,1,0,0,0.0,0.0,50.0,1.54,0.0
4129,6637,1918101,PINROSE,Perfume,Wild Child ,1.7 oz/ 50 mL,4.0,68,3600,77.0,77.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 0.27oz/8mL  Eau de Parfum Travel Spray,0,1,0,0,0.0,0.0,50.0,1.54,0.0
4130,6638,2038669,PINROSE,Rollerballs & Travel Size,Sun Saint Travel Spray,0.27oz/8mL ,4.0,17,1700,27.0,27.0,no options,1,1,0,0,0.0,0.0,8.0,3.375,0.0
4131,6639,2317238,PINROSE,Candles,Secret Genius Candle,11 oz / 325 mL,0.0,0,140,49.0,49.0,no options,1,1,0,0,0.0,0.0,325.0,0.15076923076923077,0.0
4132,6640,1918127,PINROSE,Perfume,Lil' Dipper,1.7 oz/ 50 mL,4.0,28,2400,77.0,77.0,no options,0,1,0,0,0.0,0.0,50.0,1.54,0.0
4133,6641,2197614,PINROSE,Perfume,Mystical Misfit,1.7 oz/ 50 mL,4.0,37,2900,77.0,77.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 0.27 oz/ 8 mL Eau de Parfum Spray,0,1,0,0,0.0,0.0,50.0,1.54,0.0
4134,6642,2200145,PINROSE,Lotions & Oils,Sun Saint Shimmer Mist,1.7oz/ 50mL,4.5,3,618,48.0,48.0,no options,0,1,0,0,0.0,0.0,50.0,0.96,0.0
4135,6643,2038651,PINROSE,Rollerballs & Travel Size,Wild Child Travel Spray,0.27oz/8mL ,4.5,17,1200,27.0,27.0,no options,0,1,0,0,0.0,0.0,8.0,3.375,0.0
4136,6644,2038636,PINROSE,Perfume,Secret Genius Shimmer Mist,1.7 oz/ 50 mL,4.5,13,3200,48.0,48.0, - 1.7 oz/ 50 mL    - 0.27oz/8mL  Eau de Parfum Travel Spray,0,1,0,0,0.0,0.0,50.0,0.96,0.0
4137,6645,2317220,PINROSE,Candles,Sun Saint Candle,11 oz / 325 mL,0.0,0,144,49.0,49.0,no options,1,1,0,0,0.0,0.0,325.0,0.15076923076923077,0.0
4138,6646,1918119,PINROSE,Perfume,Gilded Fox ,1.7 oz/ 50 mL,4.0,73,4400,77.0,77.0,no options,0,1,0,0,0.0,0.0,50.0,1.54,0.0
4139,6647,2158228,PINROSE,Rollerballs & Travel Size,Secret Genius Shimmer Mist Travel Spray,0.27oz/8mL ,4.0,7,898,24.0,24.0,no options,0,1,0,0,0.0,0.0,8.0,3.0,0.0
4140,6648,2290971,PINROSE,Perfume,Pillowtalk Poet Travel Spray,0.27 oz/ 8 mL,5.0,1,294,27.0,27.0,no options,0,0,0,0,0.0,0.0,8.0,3.375,0.0
4141,6649,2290989,PINROSE,Perfume,Merry Maker Travel Spray,0.27 oz/ 8 mL,5.0,2,244,27.0,27.0,no options,0,0,0,0,0.0,0.0,8.0,3.375,0.0
4142,6650,1918069,PINROSE,Perfume,Merry Maker ,1.7 oz/ 50 mL,4.0,39,2800,77.0,77.0,no options,0,1,0,0,0.0,0.0,50.0,1.54,0.0
4143,6651,1918077,PINROSE,Perfume,Tambourine Dreamer ,1.7 oz/ 50 mL,4.0,20,1700,77.0,77.0,no options,0,1,0,0,0.0,0.0,50.0,1.54,0.0
4144,6652,2257384,PINROSE,Rollerballs & Travel Size,Mystical Misfit Travel Spray,0.27 oz/ 8 mL,3.5,8,343,27.0,27.0, - 0.27 oz/ 8 mL Eau de Parfum Spray ,0,0,0,0,0.0,0.0,8.0,3.375,0.0
4145,6659,2333086,Playa,Scalp & Hair Treatments,California Salt Scalp Scrub Shampoo,8 oz/ 240 mL,4.5,19,4400,38.0,38.0,no options,0,0,0,0,0.0,0.0,240.0,0.15833333333333333,0.0
4146,6660,2333110,Playa,Hair Masks,Healing Hair Masque,8 oz/ 240 mL,4.5,10,2400,38.0,38.0,no options,0,0,0,0,0.0,0.0,240.0,0.15833333333333333,0.0
4147,6661,2162212,Playa,Shampoo,Every Day Shampoo,8.45 oz/ 250 mL,4.0,426,9000,28.0,28.0,no options,0,0,0,0,0.0,0.0,250.0,0.112,0.0
4148,6662,2162204,Playa,Conditioner,Supernatural Conditioner,8.45 oz/ 250 mL,4.5,314,7900,28.0,28.0,no options,0,0,0,0,0.0,0.0,250.0,0.112,0.0
4149,6663,2162196,Playa,Hair Oil,Ritual Hair Oil,1.52 oz/ 45 mL,4.5,542,10800,38.0,38.0,no options,0,0,0,0,0.0,0.0,45.0,0.8444444444444444,0.0
4150,6664,2076636,Playa,Hair Styling Products,Endless Summer Spray,3.65 oz/ 108 mL,4.0,37,6000,24.0,24.0,no options,0,0,0,0,0.0,0.0,108.0,0.2222222222222222,0.0
4151,6665,2202158,Playa,Hair Spray,New Day Mist 3-in-1 Styler Refresh,5.4 oz/ 160 mL,4.0,42,3800,24.0,24.0,no options,0,0,0,0,0.0,0.0,160.0,0.15,0.0
4152,6666,2201721,Playa,Hair Styling Products,Soft Volume Powder,1.6 oz/ 45 g,4.0,15,1700,24.0,24.0,no options,1,0,0,0,0.0,45.0,0.0,0.0,0.5333333333333333
4153,6676,1361948,Prada,Perfume,CANDY Eau de Parfum,2.7 oz/ 80 mL,4.0,1000,45200,126.0,126.0, - Out of stock: 0.68oz/ 20mL Eau de Parfum Spray - 1 oz Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray - 2.7 oz/ 80 mL Eau de Parfum Spray  - 0.34 oz/ 10 mL Eau de Parfum Rollerball,0,0,0,0,0.0,0.0,80.0,1.575,0.0
4154,6677,1918911,Prada,Cologne,Luna Rossa Carbon,3.4 oz/ 100 mL,5.0,55,3400,94.0,94.0, - 1.7 oz/ 50 mL Eau de Toilette Spray - 3.4 oz/ 100 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,100.0,0.94,0.0
4155,6678,1513316,Prada,Cologne,Luna Rossa,5 oz/ 150 mL,5.0,152,5200,112.0,112.0, - 1.7 oz/ 50 mL Eau de Toilette Spray - 3.4 oz/ 100 mL Eau de Toilette Spray - 5 oz/ 150 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,150.0,0.7466666666666667,0.0
4156,6679,2099729,Prada,Cologne,Luna Rossa Black Eau de Parfum,3.4 oz/ 101 mL,5.0,34,1800,102.0,102.0, - 1.7 oz/ 50 mL Eau de Parfum  - 3.4 oz/ 101 mL Eau de Parfum  ,0,0,0,0,0.0,0.0,101.0,1.00990099009901,0.0
4157,6680,1725563,Prada,Cologne,Luna Rossa Sport Eau de Toilette,3.4 oz/ 100 mL,5.0,101,3500,94.0,94.0, - 1.7 oz/ 50 mL Eau de Toilette Spray - 3.4 oz/ 100 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,100.0,0.94,0.0
4158,6681,1610252,Prada,Rollerballs & Travel Size,CANDY Rollerball,0.34 oz/ 10 mL,4.5,192,16700,30.0,30.0,no options,0,0,0,0,0.0,0.0,10.0,3.0,0.0
4159,6682,2175305,Prada,Perfume,Prada Candy Night,1oz/ 30mL,4.0,20,1900,76.0,76.0, - 0.34 oz/ 10 ml   - 1oz/ 30mL Eau de Parfum Spray  - 1.7oz/50mL Eau de Parfum Spray - 2.7oz/80mL Eau de Parfum Spray,0,0,0,0,0.0,0.0,30.0,2.533333333333333,0.0
4160,6683,1779958,Prada,Perfume,Prada Candy Kiss Eau de Parfum,2.7 oz/ 80 mL,4.5,101,8400,126.0,126.0, - 1.0 oz Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray - 2.7 oz/ 80 mL Eau de Parfum Spray ,0,0,0,0,0.0,0.0,80.0,1.575,0.0
4161,6684,2038271,Prada,Perfume,Candy Sugar Pop Eau de Parfum,2.7 oz/ 80 mL,3.5,87,5200,126.0,126.0, - 0.68oz/ 20mL Eau de Parfum Spray - 1.0 oz/ 30 mL Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray - 2.7 oz/ 80 mL Eau de Parfum Spray  - 0.34 oz/ 10 mL Eau de Parfum Rollerball,0,1,0,0,0.0,0.0,80.0,1.575,0.0
4162,6685,957936,Prada,Cologne,Prada Amber Pour Homme,1.7 oz/ 50 mL,4.5,98,1800,74.0,74.0, - 1.7 oz/ 50 mL Eau de Toilette Spray  - 3.4 oz/ 100 mL Eau de Toilette Spray,0,0,0,0,0.0,0.0,50.0,1.48,0.0
4163,6686,1958180,Prada,Perfume,Prada Candy Gloss Eau de Toilette,2.7 oz/ 80 mL,4.5,116,7400,102.0,102.0, - 1.0 oz/ 30 mL Eau de Toilette Spray - 1.7 oz/ 50 mL Eau de Toilette Spray - 2.7 oz/ 80 mL Eau de Toilette Spray  - 0.34 oz/ 10 mL  ,0,0,0,0,0.0,0.0,80.0,1.275,0.0
4164,6687,1610229,Prada,Perfume,Prada Candy Florale Eau de Toilette,2.7 oz/ 80 mL,4.0,150,8300,102.0,102.0, - 1 oz/ 30 mL Eau de Toilette Spray - 1.7 oz/ 50 mL Eau de Toilette Spray - 2.7 oz/ 80 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,80.0,1.275,0.0
4165,6688,787010,Prada,Perfume,Prada Amber,2.7 oz/ 80 mL,4.5,214,6500,126.0,126.0, - 2.7 oz/ 80 mL Eau de Parfum Spray ,0,0,0,0,0.0,0.0,80.0,1.575,0.0
4166,6690,2006112,Prada,Body Mist & Hair Mist,Prada Candy Hair Mist,1.0 oz/ 30 mL,4.5,8,3300,50.0,50.0,no options,0,1,0,0,0.0,0.0,30.0,1.6666666666666667,0.0
4167,6691,2038297,Prada,Rollerballs & Travel Size,Candy Sugar Pop Rollerball,0.34 oz/ 10 mL,4.5,15,2700,30.0,30.0,no options,0,1,0,0,0.0,0.0,10.0,3.0,0.0
4168,6692,1958172,Prada,Rollerballs & Travel Size,Prada Candy Gloss Rollerball,0.34 oz/ 10 mL,4.5,27,3200,30.0,30.0,no options,0,0,0,0,0.0,0.0,10.0,3.0,0.0
4169,6694,1334846,Prada,Cologne,Amber Pour Homme Intense,3.4 oz/ 100 mL,5.0,28,951,98.0,98.0, - 3.4 oz/ 100 mL Eau de Parfum Spray ,0,0,0,0,0.0,0.0,100.0,0.98,0.0
4170,6695,2233856,Prada,Rollerballs & Travel Size,Candy Night Rollerball,0.34 oz/ 10 ml,0.0,0,493,30.0,30.0, - 0.34 oz/ 10 ml   ,0,0,0,0,0.0,0.0,10.0,3.0,0.0
4171,6697,1950310,Pretty Vulgar,Foundation,Bird's Nest Blurring Beauty Mousse Foundation,1 oz/ 30 mL,3.5,32,8700,36.0,36.0,no options,0,1,0,0,0.0,0.0,30.0,1.2,0.0
4172,6698,1950468,Pretty Vulgar,Highlighter,Shimmering Swan Highlighter,0.2 oz/ 5.7 g,4.5,56,10000,32.0,32.0,no options,0,1,0,0,0.0,5.7,0.0,0.0,5.614035087719298
4173,6699,1950146,Pretty Vulgar,Lipstick,My Lips Are Sealed Liquid Lipstick,1 oz/ 3mL,4.0,29,11800,24.0,24.0,no options,0,1,0,0,0.0,0.0,3.0,8.0,0.0
4174,6700,2077667,Pretty Vulgar,Bronzer,Bronzed B Powder Bronzer,0.2 oz/ 5.7 g,4.5,21,6400,32.0,32.0,no options,0,1,0,0,0.0,5.7,0.0,0.0,5.614035087719298
4175,6701,1950021,Pretty Vulgar,Lipstick,Bury Them With A Smile Matte Lipstick,0.1 oz/ 3 g,4.0,37,18500,24.0,24.0,no options,0,1,0,0,0.0,3.0,0.0,0.0,8.0
4176,6703,1950427,Pretty Vulgar,Blush,Make Them Blush Powder Blush,0.2 oz/ 6 g,4.5,88,20300,26.0,26.0,no options,0,1,0,0,0.0,6.0,0.0,0.0,4.333333333333333
4177,6704,2201846,Pretty Vulgar,Mascara,Faux Reals Extreme Volume Mascara,0.36 oz/ 10.5 mL,4.0,2000,4700,23.0,23.0,no options,0,1,0,0,0.0,0.0,10.5,2.1904761904761907,0.0
4178,6705,2221562,Pretty Vulgar,Highlighter,Glitter Dust All Over Glitter Powder Spray,0.42 oz/ 12 g,4.0,16,5400,32.0,32.0,no options,0,1,0,0,0.0,12.0,0.0,0.0,2.6666666666666665
4179,6706,1950518,Pretty Vulgar,Concealer,Under Cover Concealer,0.14 oz/ 4 mL,3.5,46,4100,25.0,25.0,no options,0,1,0,0,0.0,0.0,4.0,6.25,0.0
4180,6707,1949916,Pretty Vulgar,Eyebrow,Rising Arc Eyebrow Gel,0.16 oz/ 4.5 g,3.5,20,3200,24.0,24.0,no options,0,1,0,0,0.0,4.5,0.0,0.0,5.333333333333333
4181,6709,2221554,Pretty Vulgar,Foundation,Cool AF Lava Water Foundation,1.18 oz/ 35 mL,3.5,58,9800,39.0,39.0,no options,0,1,0,0,0.0,0.0,35.0,1.1142857142857143,0.0
4182,6710,2325165,Prima,Face Oils,Night Magic Intensive CBD Face Oil for Moisture & Radiance,1.0 oz/ 30 mL,4.5,327,978,88.0,88.0,no options,1,0,0,0,0.0,0.0,30.0,2.933333333333333,0.0
4183,6711,2325215,Prima,Moisturizers,The Afterglow Deeply Restorative CBD Face Cream for Youthful Radiance,1.7 oz/ 50 mL,4.5,316,582,96.0,96.0,no options,1,1,0,0,0.0,0.0,50.0,1.92,0.0
4184,6712,2325207,Prima,Face Serums,Enlightenment Serum Concentrated CBD Serum Booster for Vital Hydration & Even Skin Toner,0.35 oz/ 10 mL,5.0,1,585,42.0,42.0,no options,1,1,0,0,0.0,0.0,10.0,4.2,0.0
4185,6713,2325173,Prima,Body Lotions & Body Oils,R+R Cream Advanced CBD Recovery Rub for Soothing Comfort,3.0 oz/ 88 mL,0.0,0,319,55.0,55.0,no options,1,1,0,0,0.0,0.0,88.0,0.625,0.0
4186,6714,2325181,Prima,Body Lotions & Body Oils,"Skin Therapy Ultra-Rich CBD Body Butter for Dry, Dehydrated Skin",3.0 oz/ 85 g,2.5,3,335,38.0,38.0,no options,1,1,0,0,0.0,85.0,0.0,0.0,0.4470588235294118
4187,6715,2325199,Prima,Bath Soaks & Bubble Bath,Bath Gem Effervescent CBD Mineral Soak for Relaxation & Recovery,6.0 oz/ 170 g,4.5,10,645,16.0,16.0,no options,1,1,0,0,0.0,170.0,0.0,0.0,0.09411764705882353
4188,6716,2262384,Primera,Mists & Essences,Miracle Seed Essence,5.0 oz/ 150 mL + 70 Natural Cotton Pads,4.5,196,10600,58.0,58.0,no options,0,1,0,0,0.0,0.0,150.0,0.38666666666666666,0.0
4189,6717,2262459,Primera,Moisturizers,Alpine Berry Water Cream,1.6 oz/ 50 mL,4.5,562,9000,40.0,40.0,no options,0,1,0,0,0.0,0.0,50.0,0.8,0.0
4190,6718,2262400,Primera,Face Serums,Wild Seed Firming Serum,1.6 oz/ 50 mL,4.5,163,2700,74.0,74.0,no options,0,1,0,0,0.0,0.0,50.0,1.48,0.0
4191,6719,2262533,Primera,Lip Balms & Treatments,Clean Berry Lip Mask,0.59 oz/ 17 g,4.5,514,7600,20.0,20.0,no options,0,1,0,0,0.0,17.0,0.0,0.0,1.1764705882352942
4192,6720,2262319,Primera,Face Wash & Cleansers,Chamomile Micellar Cleansing Water,10 oz/ 300 mL,5.0,5,1900,32.0,32.0,no options,0,1,0,0,0.0,0.0,300.0,0.10666666666666667,0.0
4193,6723,2262368,Primera,Facial Peels,Mild Facial Peeling Gel,5.0 oz/ 150 mL,4.5,21,2600,38.0,38.0,no options,0,1,0,0,0.0,0.0,150.0,0.25333333333333335,0.0
4194,6724,2262483,Primera,Face Masks,10-Seed Nourishing Modeling Mask,1.7 oz/ 50g *2 Usages,5.0,10,1400,22.0,22.0,no options,0,1,0,0,0.0,50.0,0.0,0.0,0.44
4195,6725,2262418,Primera,Face Serums,Pure Brightening Serum,1.0 oz/ 30 mL,4.5,2,1700,62.0,62.0,no options,0,1,0,0,0.0,0.0,30.0,2.066666666666667,0.0
4196,6726,2262434,Primera,Moisturizers,Alpine Berry Water Oil-Free Gel Moisturizer,1.5 oz/ 50 mL,4.0,25,2800,40.0,40.0,no options,0,1,0,0,0.0,0.0,50.0,0.8,0.0
